customer_id,age,gender,location,item_purchased,category,purchase_amount_usd,size,color,season,subscription_status,shipping_type,promo_code_used,discount_applied,payment_method,previous_purchases,review_rating,spend_tier,loyalty_score
CUST3380,27,Female,Florida,Leggings,Clothing,81.51,XXL,Green,Spring,Yes,Free Shipping,No,No,PayPal,50,4.8,High,Platinum
CUST3381,38,Male,Tennessee,T-shirt,Clothing,62.84,XXL,Gray,Fall,Yes,Next Day Air,No,No,PayPal,25,4.5,Mid,Gold
CUST3382,22,Female,Colorado,Backpack,Accessories,32.32,L,Black,Winter,No,Store Pickup,No,No,Credit Card,13,3.4,Low,Bronze
CUST3383,19,Female,Virginia,Jacket,Outerwear,73.95,XS,White,Fall,No,Free Shipping,No,Yes,Credit Card,13,3.7,Mid,Bronze
CUST3384,39,Female,Missouri,Gloves,Accessories,41.48,XS,Brown,Summer,Yes,Express,No,No,Credit Card,30,4.8,Low,Gold
CUST3385,65,Male,Pennsylvania,Boots,Footwear,42.57,L,Gray,Summer,Yes,Free Shipping,Yes,Yes,Credit Card,31,3.5,Low,Gold
CUST3386,19,Female,Virginia,Sandals,Footwear,59.31,M,Gray,Fall,Yes,Free Shipping,No,Yes,Credit Card,38,3.0,Mid,Platinum
CUST3387,27,Male,Minnesota,Leggings,Clothing,60.13,XXL,Gray,Winter,No,Free Shipping,Yes,Yes,Cash App,11,3.7,Mid,Bronze
CUST3388,51,Female,New York,Leggings,Clothing,46.28,XL,Brown,Spring,No,Standard,Yes,Yes,Credit Card,12,4.7,Mid,Bronze
CUST3389,33,Female,Wisconsin,Blouse,Clothing,31.6,M,Pink,Spring,No,Free Shipping,No,Yes,PayPal,11,3.2,Low,Bronze
CUST3390,65,Male,Indiana,Dress,Clothing,24.52,L,Beige,Summer,No,Free Shipping,No,No,Debit Card,21,3.5,Low,Silver
CUST3391,68,Male,Colorado,Hat,Accessories,37.55,XL,Beige,Summer,Yes,Free Shipping,No,No,Bank Transfer,34,3.2,Low,Gold
CUST3392,56,Male,Missouri,Sweater,Clothing,49.03,XS,White,Summer,No,Standard,Yes,Yes,Credit Card,16,4.5,Mid,Silver
CUST3393,39,Male,Indiana,T-shirt,Clothing,63.05,M,White,Summer,No,Express,Yes,Yes,Bank Transfer,11,4.0,Mid,Bronze
CUST3394,29,Male,Texas,Coat,Outerwear,50.84,M,Green,Spring,Yes,Free Shipping,No,No,Debit Card,18,4.7,Mid,Silver
CUST3395,41,Female,Ohio,Sweater,Clothing,44.17,XXL,Pink,Spring,No,Store Pickup,Yes,Yes,Credit Card,31,4.9,Low,Gold
CUST3396,64,Female,Missouri,Sandals,Footwear,77.0,XXL,Brown,Winter,No,Free Shipping,Yes,Yes,Debit Card,15,2.7,High,Silver
CUST3397,57,Female,Tennessee,Blouse,Clothing,37.71,XL,Blue,Spring,No,Standard,No,Yes,Credit Card,39,3.3,Low,Gold
CUST3398,55,Male,Missouri,T-shirt,Clothing,23.59,XS,Blue,Spring,No,Free Shipping,No,No,Credit Card,24,3.5,Low,Silver
CUST3399,27,Female,Minnesota,Gloves,Accessories,23.9,M,Red,Summer,No,Free Shipping,No,No,PayPal,32,3.8,Low,Gold
CUST3400,52,Female,Michigan,Blouse,Clothing,49.95,XL,Blue,Winter,No,Free Shipping,Yes,Yes,Bank Transfer,25,4.2,Mid,Silver
CUST3401,68,Male,New York,Wallet,Accessories,34.41,M,Blue,Fall,Yes,Free Shipping,No,No,Debit Card,36,3.5,Low,Platinum
CUST3402,66,Male,Illinois,Coat,Outerwear,97.15,XXL,Navy,Winter,Yes,Next Day Air,No,No,Credit Card,29,3.8,High,Gold
CUST3403,49,Male,Ohio,Sandals,Footwear,72.35,XS,Brown,Spring,Yes,Express,Yes,No,PayPal,25,4.5,Mid,Gold
CUST3404,24,Female,North Carolina,Sunglasses,Accessories,33.71,XS,Brown,Winter,No,Store Pickup,No,No,PayPal,26,4.2,Low,Silver
CUST3405,38,Male,Missouri,Sunglasses,Accessories,49.64,S,Pink,Summer,Yes,Free Shipping,Yes,Yes,Credit Card,37,4.0,Mid,Platinum
CUST3406,37,Female,Maryland,Leggings,Clothing,43.61,XL,White,Summer,No,Standard,No,No,Bank Transfer,22,2.3,Low,Silver
CUST3407,43,Male,Illinois,Sneakers,Footwear,73.07,XXL,Beige,Fall,No,Free Shipping,No,No,PayPal,24,4.6,Mid,Silver
CUST3408,21,Female,Illinois,Gloves,Accessories,37.09,XXL,Gray,Winter,Yes,Express,No,No,PayPal,38,3.9,Low,Platinum
CUST3409,63,Male,Virginia,Hat,Accessories,42.88,XXL,Blue,Winter,No,Store Pickup,No,No,Debit Card,14,3.7,Low,Bronze
CUST3410,69,Male,North Carolina,Gloves,Accessories,44.96,L,Beige,Winter,No,Express,No,Yes,PayPal,26,3.2,Low,Silver
CUST3411,39,Male,Ohio,Dress,Clothing,57.2,M,Beige,Winter,Yes,Free Shipping,No,No,Debit Card,33,3.4,Mid,Gold
CUST3412,32,Male,Ohio,Dress,Clothing,45.04,XS,Gray,Summer,Yes,Free Shipping,No,No,Credit Card,35,3.2,Mid,Platinum
CUST3413,57,Female,Illinois,Wallet,Accessories,15.0,M,Pink,Summer,No,Free Shipping,No,No,Credit Card,23,2.4,Low,Silver
CUST3414,38,Male,North Carolina,Jacket,Outerwear,87.9,M,Gray,Spring,No,Free Shipping,Yes,Yes,Credit Card,17,3.7,High,Silver
CUST3415,32,Male,California,Belt,Accessories,15.0,L,Navy,Winter,Yes,Free Shipping,Yes,Yes,Venmo,16,2.7,Low,Silver
CUST3416,39,Male,Arizona,Blouse,Clothing,35.47,XS,Navy,Spring,No,Free Shipping,No,No,PayPal,26,3.8,Low,Silver
CUST3417,69,Male,Maryland,T-shirt,Clothing,20.81,S,Gray,Winter,No,Standard,No,No,Credit Card,28,3.0,Low,Silver
CUST3418,45,Male,Maryland,Sunglasses,Accessories,55.38,XXL,Brown,Summer,Yes,Free Shipping,No,Yes,PayPal,16,4.3,Mid,Silver
CUST3419,31,Male,Maryland,Leggings,Clothing,50.01,XL,Red,Summer,Yes,Free Shipping,No,No,Credit Card,24,2.6,Mid,Gold
CUST3420,44,Female,Florida,Jeans,Clothing,38.84,M,Black,Spring,Yes,Next Day Air,No,No,PayPal,50,4.6,Low,Platinum
CUST3421,58,Male,Minnesota,Wallet,Accessories,52.03,L,Red,Summer,No,Free Shipping,No,No,Credit Card,19,4.4,Mid,Silver
CUST3422,57,Female,Maryland,Jacket,Outerwear,99.88,L,Navy,Winter,No,Free Shipping,No,No,Credit Card,18,3.6,High,Silver
CUST3423,45,Female,Arizona,Backpack,Accessories,34.75,XL,Navy,Spring,Yes,Express,Yes,Yes,Credit Card,30,3.7,Low,Gold
CUST3424,43,Male,Texas,T-shirt,Clothing,49.74,XL,White,Summer,Yes,Express,Yes,Yes,Credit Card,24,3.2,Mid,Gold
CUST3425,66,Male,Florida,Sweater,Clothing,38.17,XS,Brown,Spring,Yes,Free Shipping,No,No,Credit Card,33,4.2,Low,Gold
CUST3426,19,Male,Ohio,Sandals,Footwear,45.12,M,Black,Summer,Yes,Next Day Air,Yes,No,Cash App,44,5.0,Mid,Platinum
CUST3427,42,Female,Georgia,Gloves,Accessories,44.78,M,White,Spring,No,Standard,Yes,Yes,Credit Card,17,4.6,Low,Silver
CUST3428,20,Female,Tennessee,Sweater,Clothing,44.15,XL,Navy,Summer,Yes,Free Shipping,Yes,Yes,Credit Card,41,3.3,Low,Platinum
CUST3429,25,Male,Georgia,Hat,Accessories,17.39,XXL,Pink,Winter,No,Standard,No,No,Cash App,32,3.9,Low,Gold
CUST3430,61,Female,Wisconsin,Blouse,Clothing,51.09,S,Red,Summer,No,Standard,No,No,PayPal,13,4.9,Mid,Bronze
CUST3431,50,Male,Minnesota,Belt,Accessories,35.49,M,Blue,Summer,Yes,Express,Yes,Yes,Debit Card,38,4.2,Low,Platinum
CUST3432,59,Female,Maryland,Jacket,Outerwear,118.15,L,White,Fall,Yes,Free Shipping,No,No,Credit Card,45,5.0,High,Platinum
CUST3433,69,Female,Michigan,Gloves,Accessories,36.47,XXL,Gray,Spring,Yes,Free Shipping,Yes,Yes,Bank Transfer,25,4.3,Low,Gold
CUST3434,52,Male,Minnesota,Sneakers,Footwear,45.83,XL,Red,Summer,Yes,2-Day Shipping,No,No,Credit Card,36,3.9,Mid,Platinum
CUST3435,23,Male,Arizona,Blouse,Clothing,30.27,M,Blue,Fall,No,Standard,No,No,Debit Card,32,3.8,Low,Gold
CUST3436,56,Male,Virginia,Sweater,Clothing,60.17,XS,Blue,Summer,No,Express,No,No,PayPal,15,3.0,Mid,Silver
CUST3437,69,Male,Wisconsin,Jeans,Clothing,50.99,XL,Pink,Fall,No,Standard,No,No,Debit Card,26,3.3,Mid,Silver
CUST3438,40,Female,Tennessee,Scarf,Accessories,29.86,L,Blue,Fall,Yes,Free Shipping,Yes,Yes,Credit Card,33,3.2,Low,Gold
CUST3439,42,Male,Missouri,Backpack,Accessories,29.86,XS,Navy,Winter,Yes,Free Shipping,No,No,Credit Card,50,3.6,Low,Platinum
CUST3440,67,Male,Virginia,Gloves,Accessories,54.08,XL,Beige,Winter,Yes,Next Day Air,Yes,Yes,Cash,18,3.9,Mid,Silver
CUST3441,60,Male,Colorado,Gloves,Accessories,38.91,XL,Beige,Spring,No,Express,Yes,No,Bank Transfer,18,3.7,Low,Silver
CUST3442,36,Female,Arizona,Shorts,Clothing,58.17,M,Green,Summer,Yes,Free Shipping,No,No,Credit Card,20,4.0,Mid,Silver
CUST3443,22,Male,Illinois,Leggings,Clothing,47.94,XS,Black,Summer,No,Free Shipping,No,No,Credit Card,12,4.3,Mid,Bronze
CUST3444,68,Male,Pennsylvania,Blouse,Clothing,32.71,XL,Pink,Spring,No,Store Pickup,No,No,Debit Card,12,3.5,Low,Bronze
CUST3445,28,Male,Wisconsin,Jeans,Clothing,70.94,XXL,Green,Winter,Yes,Next Day Air,No,No,Debit Card,32,4.3,Mid,Gold
CUST3446,29,Female,Texas,Backpack,Accessories,35.56,L,Black,Fall,No,Standard,No,No,Cash App,8,4.6,Low,Bronze
CUST3447,27,Female,Tennessee,Boots,Footwear,78.65,XS,Beige,Fall,No,Standard,No,No,Credit Card,17,4.1,High,Silver
CUST3448,25,Male,Colorado,Hat,Accessories,53.26,XXL,Pink,Fall,Yes,Next Day Air,Yes,Yes,PayPal,39,3.4,Mid,Platinum
CUST3449,41,Male,Michigan,Boots,Footwear,57.08,M,Navy,Spring,Yes,Free Shipping,No,No,Credit Card,19,4.5,Mid,Silver
CUST3450,45,Male,California,Scarf,Accessories,26.89,S,Brown,Fall,Yes,Express,No,No,Bank Transfer,28,4.1,Low,Gold
CUST3451,58,Male,Florida,Belt,Accessories,30.36,XL,White,Winter,No,Standard,Yes,No,Credit Card,38,4.2,Low,Gold
CUST3452,53,Male,Texas,Boots,Footwear,77.13,S,White,Fall,Yes,Express,No,No,Bank Transfer,38,4.9,High,Platinum
CUST3453,54,Female,Pennsylvania,Hat,Accessories,41.41,XL,Red,Summer,No,Free Shipping,Yes,Yes,Credit Card,3,4.3,Low,Bronze
CUST3454,38,Male,Arizona,Sunglasses,Accessories,55.86,XXL,Beige,Fall,No,Standard,No,Yes,Credit Card,6,4.9,Mid,Bronze
CUST3455,25,Female,Tennessee,Sunglasses,Accessories,48.67,M,Beige,Summer,No,Standard,No,No,Venmo,19,3.7,Mid,Silver
CUST3456,26,Male,Washington,Coat,Outerwear,86.31,M,Navy,Fall,Yes,Next Day Air,Yes,Yes,Cash App,36,4.0,High,Platinum
CUST3457,64,Female,Wisconsin,Sunglasses,Accessories,57.57,M,Green,Fall,No,Express,Yes,Yes,Credit Card,13,4.6,Mid,Bronze
CUST3458,32,Female,North Carolina,Hat,Accessories,22.69,M,Brown,Summer,No,Store Pickup,No,No,PayPal,35,3.1,Low,Gold
CUST3459,65,Male,Pennsylvania,Scarf,Accessories,47.39,XS,Beige,Fall,Yes,Next Day Air,No,No,Debit Card,50,5.0,Mid,Platinum
CUST3460,63,Male,Indiana,Coat,Outerwear,122.56,XS,Blue,Winter,No,Standard,No,No,Bank Transfer,15,5.0,High,Silver
CUST3461,57,Male,Missouri,Sweater,Clothing,46.5,XL,Red,Spring,Yes,Free Shipping,Yes,Yes,Debit Card,43,3.9,Mid,Platinum
CUST3462,35,Male,Wisconsin,Sunglasses,Accessories,17.15,XS,White,Winter,No,Standard,Yes,Yes,Credit Card,25,4.6,Low,Silver
CUST3463,59,Male,Ohio,Coat,Outerwear,93.84,XL,Beige,Fall,No,Store Pickup,Yes,No,Debit Card,26,4.8,High,Silver
CUST3464,37,Male,North Carolina,Leggings,Clothing,77.85,XS,Brown,Fall,No,Free Shipping,No,No,Bank Transfer,12,2.9,High,Bronze
CUST3465,23,Female,California,Leggings,Clothing,47.01,XS,Gray,Winter,No,Standard,No,No,Debit Card,33,3.2,Mid,Gold
CUST3466,29,Male,Georgia,Gloves,Accessories,50.92,XS,Green,Summer,No,Free Shipping,No,No,Venmo,17,4.0,Mid,Silver
CUST3467,19,Female,Indiana,Leggings,Clothing,38.02,L,Brown,Winter,Yes,Free Shipping,No,No,Debit Card,39,3.9,Low,Platinum
CUST3468,24,Male,Tennessee,Blouse,Clothing,38.48,M,Blue,Spring,No,Express,Yes,Yes,Credit Card,18,4.7,Low,Silver
CUST3469,33,Female,Tennessee,Sunglasses,Accessories,30.66,L,Green,Spring,No,Express,No,No,PayPal,16,4.0,Low,Silver
CUST3470,20,Male,Pennsylvania,Jeans,Clothing,75.16,XS,White,Fall,No,Standard,Yes,No,Cash App,20,2.9,High,Silver
CUST3471,62,Female,Georgia,Dress,Clothing,45.83,XS,Green,Winter,Yes,Next Day Air,Yes,Yes,Credit Card,23,3.4,Mid,Silver
CUST3472,20,Male,Ohio,Shorts,Clothing,26.87,L,Brown,Winter,No,Free Shipping,Yes,Yes,Debit Card,2,4.3,Low,Bronze
CUST3473,44,Male,Texas,Dress,Clothing,80.33,XXL,Pink,Fall,Yes,Free Shipping,Yes,Yes,Credit Card,32,2.7,High,Gold
CUST3474,67,Male,Virginia,Sandals,Footwear,71.73,XL,Brown,Fall,Yes,Next Day Air,Yes,No,Credit Card,26,2.8,Mid,Gold
CUST3475,60,Male,Colorado,Sneakers,Footwear,67.86,M,Beige,Summer,No,Standard,No,No,Credit Card,22,3.5,Mid,Silver
CUST3476,57,Male,Indiana,Hoodie,Clothing,30.22,XL,Blue,Winter,No,Free Shipping,No,No,Credit Card,21,4.4,Low,Silver
CUST3477,55,Male,Michigan,Hoodie,Clothing,48.09,XXL,Navy,Summer,Yes,Express,Yes,Yes,Debit Card,35,3.6,Mid,Platinum
CUST3478,50,Male,Texas,Backpack,Accessories,40.48,M,Green,Fall,Yes,Next Day Air,No,Yes,Credit Card,49,4.1,Low,Platinum
CUST3479,45,Female,Missouri,Wallet,Accessories,28.65,S,Brown,Fall,No,Express,No,No,Credit Card,17,3.8,Low,Silver
CUST3480,18,Male,New York,Belt,Accessories,48.27,M,Black,Fall,Yes,Next Day Air,Yes,Yes,Cash App,20,3.7,Mid,Silver
CUST3481,25,Male,Washington,Belt,Accessories,15.0,XL,Black,Summer,No,Free Shipping,No,No,Credit Card,16,3.3,Low,Silver
CUST3482,54,Female,Maryland,Leggings,Clothing,37.82,M,Red,Winter,No,Free Shipping,Yes,Yes,Bank Transfer,27,4.4,Low,Silver
CUST3483,49,Male,Georgia,Belt,Accessories,54.79,S,Green,Fall,No,Store Pickup,Yes,No,Credit Card,2,2.9,Mid,Bronze
CUST3484,65,Male,Texas,Sunglasses,Accessories,29.79,S,Pink,Winter,No,Standard,No,No,Debit Card,17,3.6,Low,Silver
CUST3485,60,Male,Tennessee,Hoodie,Clothing,36.83,XS,Blue,Spring,No,Free Shipping,Yes,Yes,Credit Card,22,4.6,Low,Silver
CUST3486,54,Female,Colorado,Scarf,Accessories,41.33,S,Gray,Fall,Yes,Free Shipping,No,No,Debit Card,50,3.3,Low,Platinum
CUST3487,21,Female,Indiana,Sneakers,Footwear,64.54,L,Blue,Fall,No,Express,Yes,Yes,Cash App,27,2.7,Mid,Silver
CUST3488,47,Female,Illinois,Shorts,Clothing,60.04,XL,Green,Fall,No,Free Shipping,No,Yes,Venmo,19,2.3,Mid,Silver
CUST3489,23,Male,Virginia,T-shirt,Clothing,51.61,L,Black,Winter,Yes,Express,No,No,PayPal,40,4.3,Mid,Platinum
CUST3490,63,Female,Ohio,Blouse,Clothing,24.67,XXL,Blue,Spring,Yes,Free Shipping,Yes,Yes,Debit Card,16,4.3,Low,Silver
CUST3491,36,Male,Virginia,Hat,Accessories,24.43,L,Brown,Spring,No,Standard,No,No,PayPal,9,3.6,Low,Bronze
CUST3492,49,Male,Wisconsin,Sandals,Footwear,58.88,XL,Blue,Fall,No,Express,No,No,Venmo,23,2.9,Mid,Silver
CUST3493,26,Male,California,T-shirt,Clothing,37.19,XXL,Green,Spring,No,Free Shipping,No,No,Cash App,19,3.7,Low,Silver
CUST3494,29,Male,Illinois,Backpack,Accessories,39.84,L,Brown,Winter,No,Free Shipping,No,No,PayPal,20,4.6,Low,Silver
CUST3495,28,Male,Indiana,Boots,Footwear,63.68,L,White,Summer,No,Store Pickup,Yes,Yes,PayPal,18,2.9,Mid,Silver
CUST3496,63,Male,Virginia,Jeans,Clothing,23.33,XXL,Blue,Fall,No,Express,No,Yes,Credit Card,17,4.5,Low,Silver
CUST3497,33,Male,New York,T-shirt,Clothing,55.05,L,Red,Spring,No,Standard,Yes,Yes,Debit Card,18,2.6,Mid,Silver
CUST3498,18,Male,Virginia,Blouse,Clothing,50.66,S,Green,Fall,No,Free Shipping,Yes,Yes,Cash App,9,3.0,Mid,Bronze
CUST3499,62,Female,New York,Blouse,Clothing,31.56,XL,Beige,Summer,No,Standard,Yes,Yes,Cash,16,3.9,Low,Silver
CUST3500,70,Male,Maryland,Wallet,Accessories,44.68,XL,Beige,Spring,No,Standard,No,No,Debit Card,8,4.5,Low,Bronze
CUST3501,38,Female,Wisconsin,Scarf,Accessories,15.0,XL,Red,Summer,No,Free Shipping,No,No,Debit Card,13,4.8,Low,Bronze
CUST3502,47,Male,Arizona,Backpack,Accessories,16.09,L,Beige,Summer,No,Standard,Yes,Yes,PayPal,27,4.5,Low,Silver
CUST3503,30,Female,Pennsylvania,Sunglasses,Accessories,64.05,S,Red,Winter,Yes,Free Shipping,Yes,Yes,PayPal,33,4.9,Mid,Gold
CUST3504,51,Male,Indiana,Belt,Accessories,35.01,XL,White,Spring,Yes,Free Shipping,Yes,Yes,Credit Card,40,3.9,Low,Platinum
CUST3505,21,Male,Minnesota,Boots,Footwear,60.15,M,Pink,Fall,Yes,Free Shipping,Yes,Yes,Cash App,36,3.4,Mid,Platinum
CUST3506,45,Male,Florida,Boots,Footwear,67.3,XL,Black,Winter,No,Free Shipping,Yes,Yes,Credit Card,14,4.6,Mid,Bronze
CUST3507,55,Male,Texas,Sneakers,Footwear,63.82,XS,Brown,Winter,No,Store Pickup,Yes,Yes,Credit Card,9,4.8,Mid,Bronze
CUST3508,48,Female,Ohio,Shorts,Clothing,49.93,M,Red,Winter,Yes,2-Day Shipping,Yes,Yes,Debit Card,30,4.5,Mid,Gold
CUST3509,44,Male,California,Sandals,Footwear,71.87,XL,Navy,Winter,No,Standard,No,No,Bank Transfer,19,4.2,Mid,Silver
CUST3510,22,Male,Georgia,Hat,Accessories,37.87,L,Navy,Fall,No,Express,No,Yes,Venmo,22,4.8,Low,Silver
CUST3511,42,Female,Arizona,Backpack,Accessories,44.51,XL,Navy,Fall,Yes,Express,No,No,Debit Card,36,4.0,Low,Platinum
CUST3512,20,Male,Ohio,Backpack,Accessories,31.35,S,Gray,Spring,Yes,Free Shipping,No,No,Cash App,41,3.8,Low,Platinum
CUST3513,50,Male,Tennessee,Sneakers,Footwear,50.15,S,Beige,Summer,Yes,Free Shipping,Yes,Yes,Credit Card,19,4.3,Mid,Silver
CUST3514,21,Male,Texas,Jacket,Outerwear,80.23,XL,Red,Winter,No,Standard,No,No,Credit Card,24,4.6,High,Silver
CUST3515,42,Male,Missouri,Hat,Accessories,56.08,L,Green,Fall,No,Standard,Yes,Yes,Bank Transfer,8,4.4,Mid,Bronze
CUST3516,37,Male,Virginia,Hat,Accessories,48.02,L,Red,Fall,Yes,Express,No,No,Bank Transfer,44,3.7,Mid,Platinum
CUST3517,51,Male,Illinois,Blouse,Clothing,64.19,L,Green,Fall,Yes,2-Day Shipping,No,No,Credit Card,40,4.4,Mid,Platinum
CUST3518,43,Female,Ohio,Sneakers,Footwear,60.05,XL,White,Summer,No,Express,No,No,Credit Card,3,4.4,Mid,Bronze
CUST3519,22,Male,New York,Backpack,Accessories,41.21,XL,Green,Winter,No,Store Pickup,No,No,Debit Card,23,3.9,Low,Silver
CUST3520,52,Male,Virginia,Hat,Accessories,32.86,XS,Pink,Summer,No,Store Pickup,No,No,Bank Transfer,25,3.3,Low,Silver
CUST3521,45,Male,Wisconsin,Boots,Footwear,70.89,S,Navy,Spring,Yes,Next Day Air,Yes,Yes,Credit Card,47,4.7,Mid,Platinum
CUST3522,46,Female,Colorado,Sneakers,Footwear,61.86,M,Beige,Winter,Yes,Free Shipping,No,No,Credit Card,27,3.0,Mid,Gold
CUST3523,26,Female,Georgia,Scarf,Accessories,23.19,M,Brown,Summer,No,Free Shipping,No,No,Debit Card,19,3.1,Low,Silver
CUST3524,69,Male,Indiana,Sweater,Clothing,58.01,S,Brown,Fall,Yes,Express,Yes,Yes,Credit Card,41,3.9,Mid,Platinum
CUST3525,55,Female,California,T-shirt,Clothing,49.92,XXL,Gray,Fall,Yes,Express,No,No,Credit Card,42,2.0,Mid,Platinum
CUST3526,67,Male,Tennessee,Wallet,Accessories,38.0,XS,White,Summer,No,Standard,No,No,Debit Card,21,4.9,Low,Silver
CUST3527,23,Male,Illinois,Boots,Footwear,74.53,S,Pink,Winter,No,Express,Yes,Yes,Credit Card,14,3.8,Mid,Bronze
CUST3528,36,Male,Tennessee,Sunglasses,Accessories,33.3,XS,Pink,Fall,No,Store Pickup,No,No,Credit Card,25,4.9,Low,Silver
CUST3529,61,Male,Colorado,Jeans,Clothing,42.37,XXL,Beige,Summer,No,Standard,No,No,Credit Card,25,5.0,Low,Silver
CUST3530,28,Male,Maryland,T-shirt,Clothing,39.03,XS,Green,Spring,Yes,Free Shipping,Yes,Yes,PayPal,33,3.7,Low,Gold
CUST3531,19,Female,Pennsylvania,T-shirt,Clothing,64.94,L,Gray,Winter,Yes,Next Day Air,Yes,Yes,Cash App,27,4.7,Mid,Gold
CUST3532,64,Male,Colorado,Scarf,Accessories,33.42,S,Black,Spring,Yes,Free Shipping,No,No,Debit Card,27,3.1,Low,Gold
CUST3533,61,Female,Indiana,Gloves,Accessories,40.38,M,Green,Winter,No,Free Shipping,No,No,Credit Card,28,4.1,Low,Silver
CUST3534,61,Male,Texas,Dress,Clothing,31.12,XL,Gray,Summer,Yes,Next Day Air,Yes,Yes,Credit Card,44,3.5,Low,Platinum
CUST3535,26,Male,Missouri,Leggings,Clothing,60.52,XXL,Pink,Fall,No,Express,No,No,Credit Card,17,4.3,Mid,Silver
CUST3536,38,Male,Georgia,Coat,Outerwear,98.64,XXL,White,Winter,Yes,Free Shipping,Yes,Yes,Credit Card,33,4.9,High,Gold
CUST3537,41,Male,Virginia,Blouse,Clothing,32.73,XL,Brown,Spring,No,Store Pickup,Yes,Yes,Debit Card,3,3.7,Low,Bronze
CUST3538,51,Male,Illinois,Belt,Accessories,63.33,S,Red,Fall,No,Standard,Yes,Yes,Credit Card,17,4.2,Mid,Silver
CUST3539,39,Male,Ohio,Coat,Outerwear,101.8,XL,Green,Fall,No,Standard,No,No,PayPal,8,5.0,High,Bronze
CUST3540,20,Male,Virginia,Belt,Accessories,32.77,XS,Blue,Fall,Yes,Express,No,No,Cash App,36,3.9,Low,Platinum
CUST3541,29,Male,Washington,Leggings,Clothing,51.72,XL,Green,Fall,No,Free Shipping,No,No,PayPal,27,5.0,Mid,Silver
CUST3542,45,Female,Arizona,Blouse,Clothing,47.33,XS,Red,Fall,Yes,Free Shipping,Yes,No,Credit Card,25,3.7,Mid,Gold
CUST3543,47,Male,Tennessee,Jeans,Clothing,70.28,XS,Pink,Fall,No,Store Pickup,Yes,Yes,Bank Transfer,19,5.0,Mid,Silver
CUST3544,43,Male,Minnesota,Boots,Footwear,77.2,M,Gray,Winter,No,Free Shipping,No,No,Bank Transfer,25,4.6,High,Silver
CUST3545,65,Male,Missouri,Hoodie,Clothing,57.2,XL,White,Fall,Yes,Free Shipping,No,No,PayPal,37,2.5,Mid,Platinum
CUST3546,38,Female,Missouri,Hat,Accessories,55.6,M,Blue,Summer,No,Standard,No,No,PayPal,13,4.8,Mid,Bronze
CUST3547,45,Female,Florida,Boots,Footwear,53.54,XL,Pink,Winter,No,Free Shipping,No,No,Venmo,18,4.6,Mid,Silver
CUST3548,43,Male,New York,Hat,Accessories,44.31,XS,Black,Summer,No,Store Pickup,No,Yes,Debit Card,25,3.9,Low,Silver
CUST3549,50,Male,North Carolina,Boots,Footwear,63.57,XL,Brown,Spring,No,Free Shipping,No,No,Credit Card,20,4.1,Mid,Silver
CUST3550,38,Male,Minnesota,Scarf,Accessories,32.23,XXL,Beige,Summer,Yes,Express,No,Yes,PayPal,34,4.1,Low,Gold
CUST3551,52,Female,Arizona,Shorts,Clothing,40.04,XXL,White,Spring,Yes,Free Shipping,No,No,Credit Card,46,4.8,Low,Platinum
CUST3552,69,Male,North Carolina,T-shirt,Clothing,53.83,M,Brown,Spring,Yes,Next Day Air,Yes,Yes,Debit Card,40,3.5,Mid,Platinum
CUST3553,51,Male,Illinois,Sandals,Footwear,70.2,L,Blue,Summer,No,Standard,No,No,Credit Card,8,4.9,Mid,Bronze
CUST3554,58,Male,Washington,Jacket,Outerwear,63.68,XXL,Green,Spring,Yes,Free Shipping,Yes,No,Credit Card,41,3.3,Mid,Platinum
CUST3555,68,Male,Wisconsin,Sandals,Footwear,90.8,M,Gray,Fall,No,Store Pickup,Yes,No,Credit Card,25,2.8,High,Silver
CUST3556,64,Female,Tennessee,Dress,Clothing,56.46,L,Navy,Spring,No,Free Shipping,Yes,Yes,Credit Card,8,4.2,Mid,Bronze
CUST3557,35,Male,Wisconsin,Dress,Clothing,39.37,S,Red,Spring,No,Standard,Yes,Yes,PayPal,1,4.7,Low,Bronze
CUST3558,28,Male,Pennsylvania,Belt,Accessories,23.76,M,White,Spring,Yes,2-Day Shipping,No,Yes,Venmo,24,3.7,Low,Gold
CUST3559,40,Male,Arizona,Boots,Footwear,70.33,XXL,Blue,Spring,Yes,Express,Yes,Yes,Credit Card,33,2.2,Mid,Gold
CUST3560,65,Female,Arizona,Sweater,Clothing,50.96,XXL,Navy,Summer,No,Express,No,No,Bank Transfer,26,2.8,Mid,Silver
CUST3561,39,Female,New York,Hat,Accessories,48.85,XL,Brown,Fall,Yes,Free Shipping,Yes,Yes,PayPal,26,4.1,Mid,Gold
CUST3562,34,Male,Arizona,Sandals,Footwear,72.85,L,Gray,Winter,Yes,Free Shipping,Yes,Yes,PayPal,40,3.8,Mid,Platinum
CUST3563,22,Male,Wisconsin,Gloves,Accessories,53.07,XXL,Green,Winter,Yes,Free Shipping,No,No,PayPal,6,4.7,Mid,Bronze
CUST3564,61,Female,Ohio,Sunglasses,Accessories,48.77,XL,Green,Winter,No,Store Pickup,Yes,Yes,Bank Transfer,19,3.9,Mid,Silver
CUST3565,28,Male,California,Sandals,Footwear,50.59,L,Black,Spring,No,Store Pickup,No,No,Venmo,14,3.3,Mid,Bronze
CUST3566,47,Male,Pennsylvania,Hoodie,Clothing,37.89,M,Gray,Summer,Yes,Free Shipping,Yes,Yes,Bank Transfer,50,4.0,Low,Platinum
